city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,month,rolling_sum_precipitation_amt_mm,rolling_sum_reanalysis_sat_precip_amt_mm,rolling_sum_station_precip_mm,rolling_avg_ndvi_ne,rolling_avg_ndvi_nw,rolling_avg_ndvi_se,rolling_avg_ndvi_sw,rolling_avg_reanalysis_air_temp_k,rolling_avg_reanalysis_avg_temp_k,rolling_avg_reanalysis_dew_point_temp_k,rolling_avg_reanalysis_max_air_temp_k,rolling_avg_reanalysis_min_air_temp_k,rolling_avg_reanalysis_precip_amt_kg_per_m2,rolling_avg_reanalysis_relative_humidity_percent,rolling_avg_reanalysis_specific_humidity_g_per_kg,rolling_avg_reanalysis_tdtr_k,rolling_avg_station_avg_temp_c,rolling_avg_station_diur_temp_rng_c,rolling_avg_station_max_temp_c,rolling_avg_station_min_temp_c,lag_1_precipitation_amt_mm,lag_2_precipitation_amt_mm,lag_1_reanalysis_sat_precip_amt_mm,lag_2_reanalysis_sat_precip_amt_mm,lag_1_station_precip_mm,lag_2_station_precip_mm,lag_1_ndvi_ne,lag_2_ndvi_ne,lag_1_ndvi_nw,lag_2_ndvi_nw,lag_1_ndvi_se,lag_2_ndvi_se,lag_1_ndvi_sw,lag_2_ndvi_sw,lag_1_reanalysis_air_temp_k,lag_2_reanalysis_air_temp_k,lag_1_reanalysis_avg_temp_k,lag_2_reanalysis_avg_temp_k,lag_1_reanalysis_dew_point_temp_k,lag_2_reanalysis_dew_point_temp_k,lag_1_reanalysis_max_air_temp_k,lag_2_reanalysis_max_air_temp_k,lag_1_reanalysis_min_air_temp_k,lag_2_reanalysis_min_air_temp_k,lag_1_reanalysis_precip_amt_kg_per_m2,lag_2_reanalysis_precip_amt_kg_per_m2,lag_1_reanalysis_relative_humidity_percent,lag_2_reanalysis_relative_humidity_percent,lag_1_reanalysis_specific_humidity_g_per_kg,lag_2_reanalysis_specific_humidity_g_per_kg,lag_1_reanalysis_tdtr_k,lag_2_reanalysis_tdtr_k,lag_1_station_avg_temp_c,lag_2_station_avg_temp_c,lag_1_station_diur_temp_rng_c,lag_2_station_diur_temp_rng_c,lag_1_station_max_temp_c,lag_2_station_max_temp_c,lag_1_station_min_temp_c,lag_2_station_min_temp_c
sj,2004,2,2004-01-08,-0.0731,0.0172,0.21472860000000002,0.2224429,0.0,297.648571429,297.571428571,292.374285714,299.3,296.1,20.7,72.5771428571,0.0,13.8814285714,2.02857142857,24.3857142857,5.55714285714,27.8,20.6,15.6,1,3.919999999999675,3.919999999999675,39.60000000000026,-0.10684999999999988,-0.04876666666666674,0.1988744000000001,0.18231006666666674,298.5790476189995,298.64285714300087,294.14190476199974,300.2999999999999,296.83333333333275,12.993333333333254,76.65142857143341,15.544285714266714,2.4761904761899927,25.471428571433265,6.185714285713336,29.266666666666385,20.933333333333305,1.96,1.96,1.96,1.96,12.0,12.0,-0.2683,0.02085,-0.1237,-0.0398,0.2237571,0.1581375,0.17654289999999997,0.1479444,299.044285714,299.044285714,299.178571429,299.178571429,295.025714286,295.025714286,300.8,300.8,297.2,297.2,9.14,9.14,78.6885714286,78.6885714286,16.3757142857,16.3757142857,2.7,2.7,26.014285714299998,26.014285714299998,6.5,6.5,30.0,30.0,21.1,21.1
sj,2004,3,2004-01-15,-0.0731,0.0026,0.2821,0.2899,36.07,297.8,297.971428571,293.895714286,299.5,296.5,20.2,78.9428571429,36.07,15.2571428571,2.17142857143,24.342857142899998,5.95714285714,28.3,20.0,23.7,1,38.029999999999674,38.029999999999674,51.30000000000025,-0.13816666666666652,-0.03463333333333341,0.2401952333333334,0.2296286000000001,298.1642857143328,298.2404761903342,293.765238095333,299.86666666666656,296.5999999999994,16.67999999999992,76.7361904762001,15.171428571400048,2.2999999999999923,24.914285714299933,6.004761904760002,28.69999999999972,20.566666666666638,0.0,1.96,0.0,1.96,15.6,12.0,-0.0731,-0.2683,0.0172,-0.1237,0.21472860000000002,0.2237571,0.2224429,0.17654289999999997,297.648571429,299.044285714,297.571428571,299.178571429,292.374285714,295.025714286,299.3,300.8,296.1,297.2,20.7,9.14,72.5771428571,78.6885714286,13.8814285714,16.3757142857,2.02857142857,2.7,24.3857142857,26.014285714299998,5.55714285714,6.5,27.8,30.0,20.6,21.1
sj,2004,4,2004-01-22,-0.18635,-0.178625,-0.01553333,0.01025,0.0,297.728571429,298.107142857,293.66571428599997,300.2,295.7,1.1,78.2642857143,0.0,15.0614285714,3.04285714286,24.528571428600003,6.1,27.8,20.6,10.2,1,36.06999999999967,36.06999999999967,49.500000000000256,-0.11084999999999985,-0.05294166666666675,0.16043175666666673,0.17419763333333346,297.72571428599946,297.88333333300096,293.31190476199964,299.6666666666666,296.0999999999994,13.999999999999922,76.59476190476674,14.733333333300047,2.4142857142866587,24.4190476190666,5.871428571426669,27.966666666666384,20.39999999999997,36.07,0.0,36.07,0.0,23.7,15.6,-0.0731,-0.0731,0.0026,0.0172,0.2821,0.21472860000000002,0.2899,0.2224429,297.8,297.648571429,297.971428571,297.571428571,293.895714286,292.374285714,299.5,299.3,296.5,296.1,20.2,20.7,78.9428571429,72.5771428571,15.2571428571,13.8814285714,2.17142857143,2.02857142857,24.342857142899998,24.3857142857,5.95714285714,5.55714285714,28.3,27.8,20.0,20.6
sj,2004,5,2004-01-29,-0.0535,-0.10800000000000001,0.2362571,0.2804143,0.0,297.56,297.6,292.87857142900003,300.0,295.8,2.0,75.4228571429,0.0,14.39,2.45714285714,24.6285714286,6.2,28.9,20.0,1.8,1,36.06999999999967,36.06999999999967,35.70000000000025,-0.10431666666666652,-0.09467500000000008,0.16760792333333338,0.19352143333333346,297.6961904763328,297.89285714266754,293.48000000033295,299.8999999999999,295.9999999999994,7.7666666666665884,77.54333333336673,14.902857142833382,2.5571428571433255,24.500000000033264,6.085714285713336,28.333333333333055,20.199999999999967,0.0,36.07,0.0,36.07,10.2,23.7,-0.18635,-0.0731,-0.178625,0.0026,-0.01553333,0.2821,0.01025,0.2899,297.728571429,297.8,298.107142857,297.971428571,293.66571428599997,293.895714286,300.2,299.5,295.7,296.5,1.1,20.2,78.2642857143,78.9428571429,15.0614285714,15.2571428571,3.04285714286,2.17142857143,24.528571428600003,24.342857142899998,6.1,5.95714285714,27.8,28.3,20.6,20.0
sj,2004,6,2004-02-05,-0.0535,-0.0489,0.2528429,0.2169857,0.0,297.971428571,298.25,293.537142857,300.8,295.6,3.8,76.5228571429,0.0,14.941428571400001,2.8428571428600002,24.985714285700002,7.92857142857,31.1,19.4,4.6,2,-3.268496584496461e-13,-3.268496584496461e-13,16.600000000000254,-0.09778333333333318,-0.11184166666666674,0.1578555566666667,0.1692166666666668,297.7533333333328,297.9857142856676,293.3604761906663,300.33333333333326,295.69999999999936,2.2999999999999226,76.73666666670009,14.79761904760005,2.7809523809533254,24.71428571429993,6.742857142856669,29.266666666666392,19.999999999999968,0.0,0.0,0.0,0.0,1.8,10.2,-0.0535,-0.18635,-0.10800000000000001,-0.178625,0.2362571,-0.01553333,0.2804143,0.01025,297.56,297.728571429,297.6,298.107142857,292.87857142900003,293.66571428599997,300.0,300.2,295.8,295.7,2.0,1.1,75.4228571429,78.2642857143,14.39,15.0614285714,2.45714285714,3.04285714286,24.6285714286,24.528571428600003,6.2,6.1,28.9,27.8,20.0,20.6
sj,2004,7,2004-02-12,-0.0423,0.0231,0.24638569999999999,0.1925571,0.0,298.325714286,298.507142857,293.518571429,299.8,297.3,3.04,74.65,0.0,14.874285714300001,1.9857142857099999,24.8857142857,6.72857142857,28.9,20.0,15.0,2,-3.268496584496461e-13,-3.268496584496461e-13,21.400000000000254,-0.04976666666666652,-0.04460000000000008,0.24516190000000004,0.22998570000000015,297.9523809523328,298.1190476190009,293.31142857166634,300.1999999999999,296.23333333333267,2.946666666666589,75.53190476193343,14.735238095233383,2.428571428569992,24.83333333333326,6.952380952380001,29.633333333333056,19.799999999999965,0.0,0.0,0.0,0.0,4.6,1.8,-0.0535,-0.0535,-0.0489,-0.10800000000000001,0.2528429,0.2362571,0.2169857,0.2804143,297.971428571,297.56,298.25,297.6,293.537142857,292.87857142900003,300.8,300.0,295.6,295.8,3.8,2.0,76.5228571429,75.4228571429,14.941428571400001,14.39,2.8428571428600002,2.45714285714,24.985714285700002,24.6285714286,7.92857142857,6.2,31.1,28.9,19.4,20.0
sj,2004,8,2004-02-19,-0.1567,-0.0768,0.15384289999999998,0.1494,0.0,298.288571429,298.571428571,293.27,300.1,297.2,1.7,73.7914285714,0.0,14.6528571429,2.45714285714,25.2,6.94285714286,29.4,20.6,11.4,2,-3.268496584496461e-13,-3.268496584496461e-13,31.000000000000252,-0.08416666666666654,-0.03420000000000007,0.21769050000000004,0.1863142666666668,298.1952380953328,298.44285714266755,293.4419047619997,300.2333333333333,296.69999999999936,2.846666666666589,74.98809523810009,14.822857142866715,2.428571428569992,25.02380952379993,7.200000000000002,29.799999999999716,19.999999999999968,0.0,0.0,0.0,0.0,15.0,4.6,-0.0423,-0.0535,0.0231,-0.0489,0.24638569999999999,0.2528429,0.1925571,0.2169857,298.325714286,297.971428571,298.507142857,298.25,293.518571429,293.537142857,299.8,300.8,297.3,295.6,3.04,3.8,74.65,76.5228571429,14.874285714300001,14.941428571400001,1.9857142857099999,2.8428571428600002,24.8857142857,24.985714285700002,6.72857142857,7.92857142857,28.9,31.1,20.0,19.4
sj,2004,9,2004-02-26,0.05716667,0.052025,0.139,0.1584429,0.0,297.534285714,297.957142857,293.61857142900004,300.6,295.8,19.92,79.0271428571,0.0,15.0042857143,2.62857142857,24.1857142857,6.72857142857,28.3,19.4,19.3,2,-3.268496584496461e-13,-3.268496584496461e-13,45.70000000000025,-0.04727777666666654,-0.000558333333333406,0.17974286666666672,0.16680000000000014,298.0495238096662,298.34523809500087,293.469047619333,300.1666666666666,296.766666666666,8.219999999999922,75.82285714283343,14.843809523833379,2.3571428571399924,24.757142857133264,6.800000000000002,28.86666666666638,19.999999999999964,0.0,0.0,0.0,0.0,11.4,15.0,-0.1567,-0.0423,-0.0768,0.0231,0.15384289999999998,0.24638569999999999,0.1494,0.1925571,298.288571429,298.325714286,298.571428571,298.507142857,293.27,293.518571429,300.1,299.8,297.2,297.3,1.7,3.04,73.7914285714,74.65,14.6528571429,14.874285714300001,2.45714285714,1.9857142857099999,25.2,24.8857142857,6.94285714286,6.72857142857,29.4,28.9,20.6,20.0
sj,2004,10,2004-03-04,-0.0638,0.0905,0.2206,0.2357714,0.0,297.82428571400004,298.05714285700003,293.645714286,301.2,296.0,16.2,77.7614285714,0.0,15.065714285699999,2.6857142857099996,25.157142857100002,7.214285714289999,31.1,20.6,15.8,3,-3.268496584496461e-13,-3.268496584496461e-13,46.500000000000256,-0.0544444433333332,0.021908333333333262,0.1711476333333334,0.18120476666666677,297.8823809523329,298.1952380950009,293.51142857166633,300.63333333333327,296.33333333333263,12.60666666666659,76.85999999996675,14.907619047633377,2.5904761904733262,24.84761904759993,6.961904761906669,29.59999999999971,20.199999999999964,0.0,0.0,0.0,0.0,19.3,11.4,0.05716667,-0.1567,0.052025,-0.0768,0.139,0.15384289999999998,0.1584429,0.1494,297.534285714,298.288571429,297.957142857,298.571428571,293.61857142900004,293.27,300.6,300.1,295.8,297.2,19.92,1.7,79.0271428571,73.7914285714,15.0042857143,14.6528571429,2.62857142857,2.45714285714,24.1857142857,25.2,6.72857142857,6.94285714286,28.3,29.4,19.4,20.6
sj,2004,11,2004-03-11,-0.0505,0.02825,0.1867,0.1538,0.0,297.504285714,297.62857142900003,292.185714286,300.0,296.0,6.27,72.30571428569999,0.0,13.671428571400002,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,2.5,3,-3.268496584496461e-13,-3.268496584496461e-13,37.60000000000026,-0.0190444433333332,0.05692499999999993,0.18210000000000007,0.18267143333333347,297.6209523806662,297.8809523810009,293.15000000033297,300.59999999999997,295.93333333333266,14.129999999999919,76.36476190473341,14.580476190466712,2.514285714283326,24.92380952379993,6.6333333333333355,29.999999999999705,20.366666666666635,0.0,0.0,0.0,0.0,15.8,19.3,-0.0638,0.05716667,0.0905,0.052025,0.2206,0.139,0.2357714,0.1584429,297.82428571400004,297.534285714,298.05714285700003,297.957142857,293.645714286,293.61857142900004,301.2,300.6,296.0,295.8,16.2,19.92,77.7614285714,79.0271428571,15.065714285699999,15.0042857143,2.6857142857099996,2.62857142857,25.157142857100002,24.1857142857,7.214285714289999,6.72857142857,31.1,28.3,20.6,19.4
sj,2004,12,2004-03-18,-0.0505,0.02825,0.02834286,0.0116,0.0,298.254285714,298.428571429,294.25142857099996,300.3,296.0,13.81,78.5471428571,0.0,15.591428571400002,2.5714285714300003,25.9142857143,6.6428571428600005,31.1,20.6,12.2,3,-3.268496584496461e-13,-3.268496584496461e-13,30.500000000000252,-0.0549333333333332,0.04899999999999993,0.14521428666666672,0.13372380000000014,297.86095238066616,298.03809523833417,293.3609523809996,300.49999999999994,295.9999999999993,12.093333333333254,76.20476190473342,14.776190476166713,2.4952380952366595,25.49999999999993,6.604761904763336,30.93333333333304,20.766666666666634,0.0,0.0,0.0,0.0,2.5,15.8,-0.0505,-0.0638,0.02825,0.0905,0.1867,0.2206,0.1538,0.2357714,297.504285714,297.82428571400004,297.62857142900003,298.05714285700003,292.185714286,293.645714286,300.0,301.2,296.0,296.0,6.27,16.2,72.30571428569999,77.7614285714,13.671428571400002,15.065714285699999,2.22857142857,2.6857142857099996,25.4285714286,25.157142857100002,5.95714285714,7.214285714289999,30.6,31.1,21.1,20.6
sj,2004,13,2004-03-25,-0.40625,0.07343333,0.1199,0.13226670000000001,0.0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0.0,15.338571428599998,2.2857142857099997,25.5571428571,6.72857142857,30.0,21.1,3.0,3,-3.268496584496461e-13,-3.268496584496461e-13,17.700000000000255,-0.16908333333333322,0.04331110999999994,0.11164762000000006,0.0992222333333335,298.0261904759995,298.21904761933416,293.4661904759996,300.13333333333327,296.43333333333266,10.393333333333254,75.90809523806674,14.86714285713338,2.361904761903326,25.633333333333265,6.44285714285667,30.566666666666368,20.9333333333333,0.0,0.0,0.0,0.0,12.2,2.5,-0.0505,-0.0505,0.02825,0.02825,0.02834286,0.1867,0.0116,0.1538,298.254285714,297.504285714,298.428571429,297.62857142900003,294.25142857099996,292.185714286,300.3,300.0,296.0,296.0,13.81,6.27,78.5471428571,72.30571428569999,15.591428571400002,13.671428571400002,2.5714285714300003,2.22857142857,25.9142857143,25.4285714286,6.6428571428600005,5.95714285714,31.1,30.6,20.6,21.1
sj,2004,14,2004-04-01,-0.40625,0.023175,0.1476286,0.15838570000000002,28.35,296.89428571400003,296.921428571,293.281428571,299.9,294.3,81.1,80.3657142857,28.35,14.7214285714,2.41428571429,24.7,6.02857142857,28.9,20.6,60.7,4,28.349999999999675,28.349999999999675,75.90000000000026,-0.28766666666666657,0.04161944333333328,0.09862382000000007,0.10075080000000018,297.8228571426662,297.9833333333341,293.83142857099966,300.0999999999999,295.86666666666594,35.33666666666659,78.5947619047334,15.217142857133382,2.423809523809993,25.390476190466597,6.4666666666666694,29.999999999999705,20.766666666666634,0.0,0.0,0.0,0.0,3.0,12.2,-0.40625,-0.0505,0.07343333,0.02825,0.1199,0.02834286,0.13226670000000001,0.0116,298.32,298.254285714,298.6,298.428571429,293.961428571,294.25142857099996,300.1,300.3,297.3,296.0,11.1,13.81,76.8714285714,78.5471428571,15.338571428599998,15.591428571400002,2.2857142857099997,2.5714285714300003,25.5571428571,25.9142857143,6.72857142857,6.6428571428600005,30.0,31.1,21.1,20.6
sj,2004,15,2004-04-08,0.4934,0.1412,0.3543429,0.2740857,0.0,297.758571429,298.085714286,293.32285714299996,300.9,295.6,11.0,76.44571428569999,0.0,14.7557142857,3.2,25.4,7.385714285710001,31.1,20.6,5.6,4,28.349999999999675,28.349999999999675,69.30000000000025,-0.10636666666666655,0.07926944333333326,0.20729050000000007,0.18824603333333348,297.65761904766623,297.8690476190008,293.52190476166635,300.29999999999995,295.73333333333267,34.39999999999992,77.89428571426673,14.938571428566716,2.633333333333326,25.21904761903326,6.714285714283338,29.999999999999705,20.766666666666634,28.35,0.0,28.35,0.0,60.7,3.0,-0.40625,-0.40625,0.023175,0.07343333,0.1476286,0.1199,0.15838570000000002,0.13226670000000001,296.89428571400003,298.32,296.921428571,298.6,293.281428571,293.961428571,299.9,300.1,294.3,297.3,81.1,11.1,80.3657142857,76.8714285714,14.7214285714,15.338571428599998,2.41428571429,2.2857142857099997,24.7,25.5571428571,6.02857142857,6.72857142857,28.9,30.0,20.6,21.1
sj,2004,16,2004-04-15,0.0061,0.0162,0.1967286,0.18208570000000002,5.75,298.694285714,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.748571428599998,3.1,25.9571428571,6.08571428571,29.4,22.8,31.5,4,34.099999999999675,34.099999999999675,97.80000000000025,0.031083333333333445,0.06019166666666659,0.23290003333333342,0.20485236666666684,297.7823809523329,297.9714285713341,293.6457142856664,300.6333333333333,295.4999999999993,31.56666666666659,77.95714285713339,15.07523809523338,2.904761904763326,25.35238095236659,6.499999999996671,29.79999999999971,21.333333333333304,0.0,28.35,0.0,28.35,5.6,60.7,0.4934,-0.40625,0.1412,0.023175,0.3543429,0.1476286,0.2740857,0.15838570000000002,297.758571429,296.89428571400003,298.085714286,296.921428571,293.32285714299996,293.281428571,300.9,299.9,295.6,294.3,11.0,81.1,76.44571428569999,80.3657142857,14.7557142857,14.7214285714,3.2,2.41428571429,25.4,24.7,7.385714285710001,6.02857142857,31.1,28.9,20.6,20.6
sj,2004,17,2004-04-22,0.0061,-0.04705,0.2125571,0.27202859999999995,23.59,298.66,298.87142857099997,293.182857143,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.5714285714300003,25.842857142899998,6.18571428571,29.4,21.7,5.6,4,29.33999999999967,29.33999999999967,42.700000000000244,0.16853333333333342,0.03678333333333325,0.25454286666666676,0.24273333333333347,298.3709523809996,298.6214285713341,293.61285714299964,300.9,296.466666666666,9.133333333333255,75.1533333333334,15.055714285733382,2.9571428571433267,25.73333333333326,6.55238095237667,29.966666666666374,21.69999999999997,5.75,0.0,5.75,0.0,31.5,5.6,0.0061,0.4934,0.0162,0.1412,0.1967286,0.3543429,0.18208570000000002,0.2740857,298.694285714,297.758571429,298.907142857,298.085714286,294.332857143,293.32285714299996,301.1,300.9,296.6,295.6,2.6,11.0,77.06,76.44571428569999,15.748571428599998,14.7557142857,3.1,3.2,25.9571428571,25.4,6.08571428571,7.385714285710001,29.4,31.1,22.8,20.6
sj,2004,18,2004-04-29,0.0061,-0.08976667,0.0633,0.15538329999999997,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,26.157142857100002,5.71428571429,30.0,22.8,23.4,4,104.61999999999966,104.61999999999966,60.50000000000025,0.006100000000000087,-0.040205556666666746,0.15752856666666679,0.2031658666666668,298.80619047599953,299.03571428566744,294.188095238333,301.06666666666666,297.09999999999934,9.419999999999922,75.87238095240008,15.61047619050005,2.728571428573327,25.985714285699924,5.99523809523667,29.59999999999971,22.433333333333298,23.59,5.75,23.59,5.75,5.6,31.5,0.0061,0.0061,-0.04705,0.0162,0.2125571,0.1967286,0.27202859999999995,0.18208570000000002,298.66,298.694285714,298.87142857099997,298.907142857,293.182857143,294.332857143,300.7,301.1,297.2,296.6,13.8,2.6,71.9542857143,77.06,14.6628571429,15.748571428599998,2.5714285714300003,3.1,25.842857142899998,25.9571428571,6.18571428571,6.08571428571,29.4,29.4,21.7,22.8
sj,2004,19,2004-05-06,0.0061,-0.08976667,0.09315,0.11813330000000001,9.57,299.09,299.207142857,294.38,301.1,297.3,20.56,75.38571428569999,9.57,15.75,2.3,26.271428571399998,6.27142857143,30.6,22.2,30.2,5,108.43999999999966,108.43999999999966,59.200000000000244,0.006100000000000087,-0.07552778000000009,0.12300236666666675,0.18184840000000013,298.9380952379995,299.13571428566746,294.2038095239996,301.06666666666666,297.3333333333327,15.406666666666588,75.31428571430007,15.610952380966717,2.461904761906661,26.09047619046659,6.057142857143337,29.999999999999705,22.233333333333302,75.28,23.59,75.28,23.59,23.4,5.6,0.0061,0.0061,-0.08976667,-0.04705,0.0633,0.2125571,0.15538329999999997,0.27202859999999995,299.064285714,298.66,299.328571429,298.87142857099997,295.048571429,293.182857143,301.4,300.7,297.5,297.2,11.86,13.8,78.6028571429,71.9542857143,16.42,14.6628571429,2.51428571429,2.5714285714300003,26.157142857100002,25.842857142899998,5.71428571429,6.18571428571,30.0,29.4,22.8,21.7
sj,2004,20,2004-05-13,-0.0904,0.118525,0.10763330000000002,0.21006,15.78,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.78,16.73,2.65714285714,26.728571428600002,5.52857142857,31.1,22.8,18.1,5,100.62999999999965,100.62999999999965,71.70000000000024,-0.026066666666666575,-0.020336113333333412,0.08802776666666677,0.16119220000000015,298.97333333333285,299.1500000000008,294.9328571429997,301.26666666666665,297.33333333333263,23.106666666666587,78.56666666666673,16.30000000000005,2.490476190476661,26.385714285699922,5.83809523809667,30.566666666666368,22.599999999999966,9.57,75.28,9.57,75.28,30.2,23.4,0.0061,0.0061,-0.08976667,-0.08976667,0.09315,0.0633,0.11813330000000001,0.15538329999999997,299.09,299.064285714,299.207142857,299.328571429,294.38,295.048571429,301.1,301.4,297.3,297.5,20.56,11.86,75.38571428569999,78.6028571429,15.75,16.42,2.3,2.51428571429,26.271428571399998,26.157142857100002,6.27142857143,5.71428571429,30.6,30.0,22.2,22.8
sj,2004,21,2004-05-20,0.05286667,0.06016667,0.11564289999999999,0.1297857,96.99,298.12142857099997,298.114285714,295.154285714,300.0,296.5,79.0,83.8328571429,96.99,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,53.6,5,122.33999999999966,122.33999999999966,101.90000000000023,-0.010477776666666577,0.02964166666666659,0.10547540000000011,0.15265966666666683,298.6590476189995,298.7452380950008,294.9680952379997,300.8,296.9999999999993,45.486666666666586,80.31000000000006,16.333809523800053,2.2428571428566606,26.34761904763326,5.49047619047667,30.366666666666372,22.599999999999966,15.78,9.57,15.78,9.57,18.1,30.2,-0.0904,0.0061,0.118525,-0.08976667,0.10763330000000002,0.09315,0.21006,0.11813330000000001,298.765714286,299.09,298.914285714,299.207142857,295.37,294.38,301.3,301.1,297.2,297.3,36.9,20.56,81.7114285714,75.38571428569999,16.73,15.75,2.65714285714,2.3,26.728571428600002,26.271428571399998,5.52857142857,6.27142857143,31.1,30.6,22.8,22.2
sj,2004,22,2004-05-27,-0.02563333,-0.008066667,0.1591143,0.1588,175.41,298.36571428599996,298.457142857,295.347142857,300.4,297.2,90.2,83.55,175.41,16.74,2.0,24.8142857143,4.91428571429,28.9,21.7,145.8,5,288.17999999999967,288.17999999999967,217.50000000000026,-0.02105555333333324,0.056875000999999925,0.1274635000000001,0.16621523333333346,298.4176190476662,298.4952380950008,295.290476190333,300.56666666666666,296.966666666666,68.69999999999992,83.03142857143341,16.66380952380005,2.1428571428566605,25.86190476193326,5.03809523809667,29.79999999999971,22.433333333333298,96.99,15.78,96.99,15.78,53.6,18.1,0.05286667,-0.0904,0.06016667,0.118525,0.11564289999999999,0.10763330000000002,0.1297857,0.21006,298.12142857099997,298.765714286,298.114285714,298.914285714,295.154285714,295.37,300.0,301.3,296.5,297.2,79.0,36.9,83.8328571429,81.7114285714,16.5214285714,16.73,1.77142857143,2.65714285714,26.0428571429,26.728571428600002,4.67142857143,5.52857142857,29.4,31.1,22.8,22.8
sj,2004,23,2004-06-03,-0.07055,-0.02854,0.08158571,0.11324289999999998,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.91428571430001,13.51,17.8814285714,2.9,27.9571428571,7.54285714286,33.3,22.8,4.6,6,285.9099999999997,285.9099999999997,204.00000000000026,-0.014438886666666572,0.007853334333333253,0.1187809700000001,0.13394286666666677,298.8471428569996,298.9261904760008,295.64904761899965,300.8666666666666,297.29999999999933,58.18666666666658,82.76571428573341,17.047619047600048,2.2238095238099937,26.27142857143326,5.70952380952667,30.533333333333037,22.433333333333298,175.41,96.99,175.41,96.99,145.8,53.6,-0.02563333,0.05286667,-0.008066667,0.06016667,0.1591143,0.11564289999999999,0.1588,0.1297857,298.36571428599996,298.12142857099997,298.457142857,298.114285714,295.347142857,295.154285714,300.4,300.0,297.2,296.5,90.2,79.0,83.55,83.8328571429,16.74,16.5214285714,2.0,1.77142857143,24.8142857143,26.0428571429,4.91428571429,4.67142857143,28.9,29.4,21.7,22.8
sj,2004,24,2004-06-10,0.0218,-0.0441,0.1412,0.17824289999999998,6.12,299.817142857,299.757142857,296.101428571,301.5,298.0,30.07,80.1771428571,6.12,17.4757142857,2.3142857142900004,28.0428571429,6.34285714286,31.7,23.9,17.6,6,195.03999999999968,195.03999999999968,168.00000000000026,-0.02479444333333324,-0.02690222233333341,0.12730000333333344,0.15009526666666675,299.41238095233297,299.4738095236674,295.9647619046663,301.3666666666666,297.79999999999933,41.87666666666658,81.54714285713341,17.365714285700044,2.4047619047633275,26.938095238099923,6.266666666670003,31.29999999999971,22.79999999999997,13.51,175.41,13.51,175.41,4.6,145.8,-0.07055,-0.02563333,-0.02854,-0.008066667,0.08158571,0.1591143,0.11324289999999998,0.1588,300.054285714,298.36571428599996,300.207142857,298.457142857,296.445714286,295.347142857,302.2,300.4,298.2,297.2,5.36,90.2,80.91428571430001,83.55,17.8814285714,16.74,2.9,2.0,27.9571428571,24.8142857143,7.54285714286,4.91428571429,33.3,28.9,22.8,21.7
sj,2004,25,2004-06-17,0.017425,0.07493999999999999,0.1466571,0.1337429,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20.0,81.5614285714,13.07,17.9842857143,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,81.5,6,32.699999999999676,32.699999999999676,103.70000000000024,-0.010441666666666577,0.0007666666666665869,0.12314760333333342,0.1417429000000001,299.96952380933294,300.03333333333404,296.3785714286663,302.06666666666666,297.9999999999993,18.476666666666578,80.88428571426674,17.78047619046671,2.8190476190499942,28.109523809533258,7.004761904763336,32.766666666666374,23.166666666666632,6.12,13.51,6.12,13.51,17.6,4.6,0.0218,-0.07055,-0.0441,-0.02854,0.1412,0.08158571,0.17824289999999998,0.11324289999999998,299.817142857,300.054285714,299.757142857,300.207142857,296.101428571,296.445714286,301.5,302.2,298.0,298.2,30.07,5.36,80.1771428571,80.91428571430001,17.4757142857,17.8814285714,2.3142857142900004,2.9,28.0428571429,27.9571428571,6.34285714286,7.54285714286,31.7,33.3,23.9,22.8
